TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
SALES,SAUDARA JAYA.Ap,31-05-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,31-05-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,VITA SARI.Ap,31-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,31-05-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),24
SALES,AGUNG.TO,31-05-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AGUNG.TO,31-05-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,AGUNG.TO,31-05-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,31-05-2022,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,KITA SEHAT.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,PT. KALIMAS GLOBAL ASIA,31-05-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,PT. KALIMAS GLOBAL ASIA,31-05-2022,MAXITON SOFT CAP (BTL/30S),48
SALES,PT. KALIMAS GLOBAL ASIA,31-05-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,CHELSEA.Ap,31-05-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,BINTANG FARMA. CV,31-05-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,VITA SARI.Ap,31-05-2022,CHAMPS VIT C 100MG (BTL/30),72
SALES,VITA SARI.Ap,31-05-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BERKAT.Ap,03-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,MITRA.Ap,03-06-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,MITRA.Ap,03-06-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,RAYA III.Ap,06-06-2022,CHAMPS EMULSION (BTL/350ML),2
RETUR,PT. MENARA ANUGERAH SENTOSA,07-06-2022,CHAMPS EMULSION (BTL/200ML),-1
SALES,RAYA IV.Ap,07-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,TIGA SAUDARA. AP,08-06-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),08-06-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),08-06-2022,CHAMPS EMULSION (BTL/350ML),6
SALES,LAMHOT.Ap,09-06-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,DEARMA.Ap,10-06-2022,CHAMPS EMULSION (BTL/200ML),7
SALES,HORISAN.Ap,10-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,SINAR RAYA.Ap,10-06-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,CAHAYA RAYA.Ap,10-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,HADI.Ap,10-06-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,RAYA VI.Ap,13-06-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,RIZKY FARMA.Ap,14-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,*** BAZZAR ***,14-06-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,WATIYEM.Bidan,15-06-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,CAHAYA RAYA.Ap,15-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,CAHAYA RAYA.Ap,15-06-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,ANTARA.Ap,15-06-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,JASANTA.AP,15-06-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,HORISAN.Ap,15-06-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,HORISAN.Ap,15-06-2022,CHAMPS EMULSION (BTL/350ML),12
RETUR,MITHA FARMA.Ap,16-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,VITA SARI.Ap,17-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BUDIMAN JAYA.TO,17-06-2022,CHAMPS EMULSION (BTL/200ML),4
RETUR,VITA HUSADA.TO,20-06-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,VITA HUSADA.TO,20-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,ARMA JAYA. AP,20-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA IV.Ap,20-06-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,BUANA INDAH.Ap,20-06-2022,CHAMPS EMULSION (BTL/200ML),144
SALES,BUANA INDAH.Ap,20-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,BONA JAYA.AP,21-06-2022,CHAMPS EMULSION (BTL/350ML),12
SALES,BONA JAYA.AP,21-06-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,AGUNG.TO,21-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,MW RAMBUTAN 2.Ap,21-06-2022,NATURALLE VIT E 250IU (BTL/30S),2
SALES,WINATA.Ap,21-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,ROMERO.Ap,22-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BINTANG FARMA. CV,22-06-2022,MAXITON SOFT CAP (BTL/30S),30
SALES,BINTANG FARMA. CV,22-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,BINTANG FARMA. CV,22-06-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,BINTANG FARMA. CV,22-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SUSU NEW ASIA MANDIRI. TK,22-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,22-06-2022,MAXITON SOFT CAP (BTL/30S),50
SALES,BONA JAYA.AP,23-06-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,ANUGRAH PERSADA.Ap,23-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,GABE REJEKI.Ap,23-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,DELI.Ap,23-06-2022,CHAMPS VIT C 100MG (BTL/30),12
RETUR,KARYA RAYA.Ap,24-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),-1
RETUR,KARYA RAYA.Ap,24-06-2022,NATURALLE VIT E 250IU (BTL/30S),-1
RETUR,KARYA RAYA.Ap,24-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),-1
RETUR,KARYA RAYA.Ap,24-06-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),-1
RETUR,KARYA RAYA.Ap,24-06-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),-1
SALES,KAYLA FARMA.Ap,24-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BUANA INDAH.Ap,24-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BUANA INDAH.Ap,24-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SUSU NEW ASIA MANDIRI. TK,24-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,HARRY NA JAYA FARMA.Ap,27-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,BIDARA.Ap,27-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,27-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,VITA SARI.Ap,27-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,VITA SARI.Ap,27-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),71
SALES,RAYA IV.Ap,28-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,RAYA IV.Ap,28-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,RAYA IV.Ap,28-06-2022,NATURALLE VIT E 250IU (BTL/30S),1
SALES,LIA.Ap,28-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,LIA.Ap,28-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,LIA.Ap,28-06-2022,CHAMPS VIT C 100MG (BTL/30),4
SALES,RAYA III.Ap,28-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,BONA JAYA.AP,28-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BONA JAYA.AP,28-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,29-06-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,AGUNG.TO,29-06-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,ROMERO.Ap,29-06-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,OKE.Swalayan,29-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OKE.Swalayan,29-06-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,OKE.Swalayan,29-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),3
SALES,BONA JAYA.AP,29-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,SINAR RAYA.Ap,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SINAR RAYA.Ap,30-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAFIRA.Ap,30-06-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,EVA HUTAHAEAN.Bidan,30-06-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,AL- BAROKAH. UD.,30-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),6
SALES,DJULIANA THANUR.Dr,30-06-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SAUDARA BARU.Ap,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA BARU.Ap,30-06-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA BARU.Ap,30-06-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA BARU.Ap,30-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,SAUDARA BARU.Ap,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,PT. KALIMAS GLOBAL ASIA,30-06-2022,NATURALLE VIT E 250IU (BTL/30S),48
SALES,PT. KALIMAS GLOBAL ASIA,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),48
SALES,PT. KALIMAS GLOBAL ASIA,30-06-2022,NATURALLE VIT E 250IU (BTL/30S),48
SALES,SARI GUNUNG.Ap,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),36
SALES,SARI GUNUNG.Ap,30-06-2022,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,30-06-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,SARI GUNUNG.Ap,30-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SARI GUNUNG.Ap,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SARI GUNUNG.Ap,30-06-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,VITA SARI.Ap,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),63
SALES,VITA SARI.Ap,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,30-06-2022,MAXITON SOFT CAP (BTL/30S),48
SALES,BONA JAYA.AP,30-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,BONA JAYA.AP,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,BONA JAYA.AP,30-06-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SUDARSO.Ap,30-06-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,MITRA.Ap,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,30-06-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,30-06-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),13
SALES,AGUNG.TO,30-06-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,VITA SARI.Ap,30-06-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,MITRA.Ap,30-06-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,VITA SARI.Ap,30-06-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),105
SALES,VITA SARI.Ap,30-06-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,PAK PAK. TO,07-07-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,LAJU SEHAT. AP,08-07-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,WATIYEM.Bidan,11-07-2022,CHAMPS VIT C 100MG (BTL/30),4
RETUR,PT. MENARA ANUGERAH SENTOSA,12-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),-1
SALES,GUNA F.Ap,12-07-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,MW RAMBUTAN 2.Ap,12-07-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,ANDA.TO,12-07-2022,MAXITON SOFT CAP (BTL/30S),12
SALES,BERSAMA.TO,13-07-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,BAZZAR DUOPHARMA MEDAN,14-07-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,VITA SARI.Ap,15-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,VITA SARI.Ap,15-07-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),12
SALES,CAHAYA RAYA.Ap,15-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),6
RETUR,ALMAQVIRA.Ap,18-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-1
SALES,BIDAN NATALIA BR GIRSANG  TO SUMBER SEHAT,18-07-2022,MAXITON SOFT CAP (BTL/30S),1
SALES,BINTANG FARMA. CV,19-07-2022,MAXITON SOFT CAP (BTL/30S),30
SALES,BINTANG FARMA. CV,19-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),18
SALES,BINTANG FARMA. CV,19-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,BINTANG FARMA. CV,19-07-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,19-07-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,KASIH AGAPE.Ap,19-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,TIOSBEL.TO,23-07-2022,NATURALLE VIT E 250IU (BTL/30S),1
SALES,TIOSBEL.TO,23-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,TIOSBEL.TO,23-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),1
SALES,DETTY.Ap,25-07-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,AGUNG.TO,25-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,NALAMBOK.Ap,26-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),6
SALES,SAUDARA JAYA.Ap,28-07-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA JAYA.Ap,28-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,28-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,29-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,SAUDARA JAYA.Ap,29-07-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,29-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA JAYA.Ap,29-07-2022,NATURALLE VIT E 250IU (BTL/30S),20
SALES,SAUDARA JAYA.Ap,29-07-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),20
SALES,SAUDARA JAYA.Ap,29-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),13
SALES,SAUDARA JAYA.Ap,29-07-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),20
SALES,SAUDARA JAYA.Ap,29-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),20
SALES,BONA JAYA.AP,29-07-2022,CHAMPS VIT C 100MG (BTL/30),0
SALES,BONA JAYA.AP,29-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),60
SALES,WATIYEM.Bidan,30-07-2022,CHAMPS VIT C 100MG (BTL/30),50
SALES,DAMANIK.Bidan,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,NALAMBOK.Ap,30-07-2022,NATURALLE VIT E 250IU (BTL/30S),12
SALES,NALAMBOK.Ap,30-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,OKE.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,SARI GUNUNG.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),120
SALES,SARI GUNUNG.Ap,30-07-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,SARI GUNUNG.Ap,30-07-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,AGUNG.TO,30-07-2022,CHAMPS EMULSION (BTL/350ML),12
SALES,AGUNG.TO,30-07-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,BONA JAYA.AP,30-07-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,VITA SARI.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),72
SALES,VITA SARI.Ap,30-07-2022,CHAMPS EMULSION (BTL/350ML),60
SALES,VITA SARI.Ap,30-07-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,30-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,30-07-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,30-07-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
SALES,RAFIF FARMA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,ALMAQVIRA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,CITY.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SAFIRA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,AGUNG.TO,30-07-2022,MAXITON SOFT CAP (BTL/30S),50
SALES,AGUNG.TO,30-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,NORA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KARYA RAYA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),3
SALES,BINTANG FARMA. CV,30-07-2022,CHAMPS EMULSION (BTL/350ML),72
SALES,BONA 1.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1.Ap,30-07-2022,CHAMPS EMULSION (BTL/350ML),6
SALES,ROMERO.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),6
SALES,SAUDARA JAYA.Ap,30-07-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,PAK PAK. TO,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,KASIH AGAPE.Ap,30-07-2022,CHAMPS VIT C 100MG (BTL/30),6
SALES,KASIH AGAPE.Ap,30-07-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),1
SALES,BIDARA.Ap,30-07-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SINAR BINTANG.Ap,02-08-2022,CHAMPS VIT C 100MG (BTL/30),7
SALES,SINAR BINTANG.Ap,02-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),2
SALES,SINAR BINTANG.Ap,02-08-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),2
SALES,SITI AMNA.Klinik,02-08-2022,CHAMPS EMULSION (BTL/350ML),2
SALES,RISDA.Bidan,03-08-2022,CHAMPS EMULSION (BTL/200ML),1
SALES,RISDA.Bidan,03-08-2022,CHAMPS EMULSION (BTL/350ML),1
SALES,DETTY.Ap,04-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,YOHANA FARMA.Ap,05-08-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,05-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,CAHAYA RAYA.Ap,06-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,CAHAYA RAYA.Ap,06-08-2022,CHAMPS EMULSION (BTL/350ML),4
RETUR,RIZKY.Ap,08-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,GUNA F.Ap,08-08-2022,CHAMPS EMULSION (BTL/200ML),2
SALES,GUNA F.Ap,08-08-2022,CHAMPS EMULSION (BTL/350ML),2
SALES,ANUGRAH PERSADA.Ap,08-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,ANUGRAH PERSADA.Ap,08-08-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,PANCUR BATU.Ap,08-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,10-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),60
SALES,BONA 1.Ap,10-08-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),2
SALES,BINTANG FARMA. CV,10-08-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,BINTANG FARMA. CV,10-08-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BINTANG FARMA. CV,10-08-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,BINTANG FARMA. CV,10-08-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BINTANG FARMA. CV,10-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),18
SALES,BINTANG FARMA. CV,10-08-2022,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BINTANG FARMA. CV,10-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PANCUR BATU.Ap,10-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,MW RAMBUTAN 2.Ap,12-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,BUDIMAN JAYA.TO,12-08-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,OK.Swalayan,12-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OK.Swalayan,12-08-2022,CHAMPS VIT C 100MG (BTL/30),3
SALES,RIZKY.Ap,13-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,RAYA IV.Ap,13-08-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,PT. KALIMAS GLOBAL ASIA,13-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,PT. KALIMAS GLOBAL ASIA,13-08-2022,CHAMPS EMULSION (BTL/350ML),24
SALES,TANJUNG SARI.Ap,15-08-2022,MAXITON SOFT CAP (BTL/30S),4
SALES,SAUDARA JAYA.Ap,15-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,15-08-2022,CHAMPS VIT C 100MG (BTL/30),24
RETUR,PANCUR BATU.Ap,18-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-2
SALES,WATIYEM.Bidan,18-08-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,WATIYEM.Bidan,19-08-2022,CHAMPS VIT C 100MG (BTL/30),50
RETUR,DETTY.Ap,20-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
RETUR,PERDAGANGAN. Ap,20-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),-12
RETUR,PERDAGANGAN. Ap,20-08-2022,NATURALLE VIT E 250IU (BTL/30S),-20
RETUR,PERDAGANGAN. Ap,20-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-2
RETUR,PERDAGANGAN. Ap,20-08-2022,CHAMPS VIT C 100MG (BTL/30),-1
RETUR,PERDAGANGAN. Ap,20-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-3
SALES,KURNIA FARMA.Ap,22-08-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,AGUNG.TO,22-08-2022,CHAMPS EMULSION (BTL/200ML),24
SALES,AL- BAROKAH. UD.,22-08-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,23-08-2022,CHAMPS EMULSION (BTL/200ML),48
SALES,RAMAIDA SIBURIAN.Bidan,23-08-2022,CHAMPS EMULSION (BTL/200ML),6
RETUR,SUSU NEW ASIA MANDIRI. TK,24-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,BINTANG FARMA. CV,24-08-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,BINTANG FARMA. CV,24-08-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,VITA SARI.Ap,26-08-2022,NATURALLE VIT E 250IU (BTL/30S),36
SALES,VITA SARI.Ap,26-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,VITA SARI.Ap,26-08-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,MAJU.Ap,26-08-2022,CHAMPS EMULSION (BTL/200ML),12
SALES,AGUNG.TO,26-08-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AMANAH KLINIK PRATAMA,29-08-2022,NATURALLE VIT E 250IU (BTL/30S),4
SALES,AMANAH KLINIK PRATAMA,29-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,SAUDARA JAYA.Ap,29-08-2022,CHAMPS EMULSION (BTL/350ML),12
SALES,SAUDARA JAYA.Ap,29-08-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,29-08-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA JAYA.Ap,29-08-2022,NATURALLE KACIP FATIMAH PLUS (BTL/60),5
SALES,SAUDARA JAYA.Ap,29-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,RAYA IV.Ap,29-08-2022,CHAMPS VIT C 100MG (BTL/30),12
SALES,TANJUNG SARI.Ap,31-08-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,GAMMA. AP,31-08-2022,CHAMPS EMULSION (BTL/200ML),4
SALES,GAMMA. AP,31-08-2022,CHAMPS EMULSION (BTL/350ML),4
SALES,GAMMA. AP,31-08-2022,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,PT. KALIMAS GLOBAL ASIA,31-08-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,31-08-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
