TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
RETUR,KITA SEHAT.Ap,12-26-2022,CHAMPS EMULSION (BTL/200ML),-1
SALES,*** KARYAWAN ***,12-26-2022,CHAMPS VIT C 100MG (BTL/30),1
SALES,PT. KALIMAS GLOBAL ASIA,12-26-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BUANA INDAH.Ap,12-27-2022,NATURALLE BETA CAROTENE 6MG (BTL/30S),3
SALES,PT. KALIMAS GLOBAL ASIA,12-27-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,12-28-2022,CHAMPS VIT C 100MG (BTL/30),24
SALES,AGUNG.TO,12-28-2022,NATURALLE GARLIC OIL 3000MG (BTL/100S),36
SALES,AGUNG.TO,12-29-2022,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BAZZAR DUOPHARMA MEDAN,12-29-2022,CHAMPS EMULSION (BTL/200ML),20
SALES,BAZZAR DUOPHARMA MEDAN,12-29-2022,CHAMPS EMULSION (BTL/350ML),7
SALES,VITA SARI.Ap,12-30-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,12-30-2022,CHAMPS VIT C 100MG (BTL/30),60
SALES,VITA SARI.Ap,12-30-2022,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,12-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,VITA SARI.Ap,12-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),35
SALES,RAYA III.Ap,12-30-2022,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,12-30-2022,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,12-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,AGUNG.TO,12-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,BONA JAYA.AP,12-30-2022,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,12-30-2022,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,12-30-2022,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
RETUR,HARAPAN BARU. AP,12-31-2022,CHAMPS EMULSION (BTL/200ML),-4
SALES,AGUNG.TO,12-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,12-31-2022,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
