TRS_TYPE,NAMAOUTLET,TGL_INVC,NAMABARANG,QTYSALES
RETUR,SETIA FARMA.Ap,44820,NATURALLE FISH OIL 1000MG (BTL/60S),-1
RETUR,PHALMA AGUNG.Ap,44820,NATURALLE FISH OIL 1000MG (BTL/60S),-3
RETUR,PHALMA AGUNG.Ap,44820,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),44820,NATURALLE FISH OIL 1000MG (BTL/60S),-3
SALES,PT. KALIMAS GLOBAL ASIA,44820,CHAMPS EMULSION (BTL/200ML),24
SALES,ANDA.TO,44820,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,44823,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,44824,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,44824,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BINTANG FARMA. CV,44824,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
RETUR,BONA JAYA.AP,44825,CHAMPS VIT C 100MG (BTL/30),0
RETUR,BONA JAYA.AP,44825,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-60
SALES,KELUARGA.Ap,44825,CHAMPS EMULSION (BTL/200ML),4
SALES,PT. KALIMAS GLOBAL ASIA,44825,MAXITON SOFT CAP (BTL/30S),12
SALES,MITRA.Ap,44825,CHAMPS EMULSION (BTL/200ML),6
SALES,BUDIMAN JAYA.TO,44825,CHAMPS EMULSION (BTL/200ML),4
SALES,BAZZAR DUOPHARMA MEDAN,44826,CHAMPS VIT C 100MG (BTL/30),5
SALES,BINTANG FARMA. CV,44826,CHAMPS VIT C 100MG (BTL/30),24
SALES,TERANG FARMA.Ap,44826,CHAMPS EMULSION (BTL/200ML),3
SALES,AGUNG.TO,44826,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,44826,CHAMPS VIT C 100MG (BTL/30),24
SALES,KARYA RAYA.Ap,44826,CHAMPS EMULSION (BTL/200ML),6
SALES,ARMA JAYA. AP,44827,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA VI.Ap,44827,CHAMPS EMULSION (BTL/200ML),2
SALES,RAYA VI.Ap,44827,CHAMPS EMULSION (BTL/350ML),2
SALES,RAYA VI.Ap,44827,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,RAYA VI.Ap,44827,CHAMPS VIT C 100MG (BTL/30),3
RETUR,AL-KAFFAH MART,44828,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
RETUR,AL- BAROKAH. UD.,44830,NATURALLE FISH OIL 1000MG (BTL/60S),-19
RETUR,AL- BAROKAH. UD.,44830,NATURALLE FISH OIL 1000MG (BTL/60S),-48
RETUR,TANJUNG SARI.Ap,44830,NATURALLE FISH OIL 1000MG (BTL/60S),-1
SALES,KOPERASI SERBA USAHA BINTANG ABADI NUSANTARA,44830,CHAMPS VIT C 100MG (BTL/30),6
SALES,GABE REJEKI.Ap,44830,CHAMPS EMULSION (BTL/200ML),4
SALES,GABE REJEKI.Ap,44830,CHAMPS VIT C 100MG (BTL/30),4
SALES,TANJUNG SARI.Ap,44831,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,HORISAN.Ap,44831,MAXITON SOFT CAP (BTL/30S),12
SALES,WINATA.Ap,44831,CHAMPS EMULSION (BTL/200ML),4
SALES,VITA SARI.Ap,44831,MAXITON SOFT CAP (BTL/30S),72
SALES,OKE SUPERMARKET,44831,CHAMPS EMULSION (BTL/200ML),3
SALES,OKE SUPERMARKET,44831,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,LIA.Ap,44832,CHAMPS EMULSION (BTL/200ML),4
SALES,RAYA IV.Ap,44832,CHAMPS EMULSION (BTL/200ML),8
SALES,RAYA IV.Ap,44832,CHAMPS EMULSION (BTL/350ML),4
SALES,LAMHOT.Ap,44833,CHAMPS EMULSION (BTL/200ML),7
SALES,SAUDARA BARU.Ap,44833,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,SAUDARA BARU.Ap,44833,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SAUDARA BARU.Ap,44833,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,SAUDARA BARU.Ap,44833,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,SAUDARA JAYA.Ap,44833,CHAMPS VIT C 100MG (BTL/30),8
SALES,SAUDARA JAYA.Ap,44833,CHAMPS VIT C 100MG (BTL/30),16
SALES,VITA SARI.Ap,44834,CHAMPS EMULSION (BTL/200ML),36
SALES,VITA SARI.Ap,44834,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,44834,NATURALLE FISH OIL 1000MG (BTL/60S),30
SALES,SARI GUNUNG.Ap,44834,CHAMPS EMULSION (BTL/350ML),60
SALES,SERASI. KLINIK PRATAMA,44834,CHAMPS EMULSION (BTL/200ML),6
SALES,AL- BAROKAH. UD.,44834,CHAMPS VIT C 100MG (BTL/30),48
SALES,AL- BAROKAH. UD.,44834,CHAMPS EMULSION (BTL/200ML),24
SALES,AL- BAROKAH. UD.,44834,NATURALLE FISH OIL 1000MG (BTL/60S),48
SALES,DIAMOND.Swalayan,44834,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,DIAMOND.Swalayan,44834,CHAMPS VIT C 100MG (BTL/30),6
SALES,HIDUP SEHAT,44834,CHAMPS VIT C 100MG (BTL/30),12
SALES,EVA HUTAHAEAN.Bidan,44834,CHAMPS EMULSION (BTL/200ML),24
SALES,EVA HUTAHAEAN.Bidan,44834,NATURALLE VIT E 250IU (BTL/30S),12
SALES,EVA HUTAHAEAN.Bidan,44834,NATURALLE GARLIC OIL 3000MG (BTL/100S),12
SALES,PT. KALIMAS GLOBAL ASIA,44834,CHAMPS EMULSION (BTL/350ML),24
SALES,PT. KALIMAS GLOBAL ASIA,44834,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,ROMERO.Ap,44834,CHAMPS EMULSION (BTL/200ML),6
SALES,PT. KALIMAS GLOBAL ASIA,44834,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BINTANG FARMA. CV,44834,CHAMPS EMULSION (BTL/350ML),60
SALES,BINTANG FARMA. CV,44834,MAXITON SOFT CAP (BTL/30S),27
SALES,BINTANG FARMA. CV,44834,MAXITON SOFT CAP (BTL/30S),9
SALES,BINTANG FARMA. CV,44834,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,44834,NATURALLE BETA CAROTENE 6MG (BTL/30S),12
SALES,AGUNG.TO,44834,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,AGUNG.TO,44834,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,VITA SARI.Ap,44834,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,44834,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,NALAMBOK.Ap,44834,MAXITON SOFT CAP (BTL/30S),24
SALES,MITRA.Ap,44834,CHAMPS EMULSION (BTL/200ML),6
SALES,MITRA.Ap,44834,MAXITON SOFT CAP (BTL/30S),1
SALES,MITRA.Ap,44834,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BONA JAYA.AP,44834,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,44834,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44834,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,44834,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),16
SALES,SARI GUNUNG.Ap,44834,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,44834,CHAMPS EMULSION (BTL/200ML),24
SALES,AGUNG.TO,44834,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,44834,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),144
SALES,KARYAWAN RINI BOETARS,44838,CHAMPS EMULSION (BTL/200ML),1
SALES,BONA JAYA.AP,44839,CHAMPS EMULSION (BTL/200ML),24
SALES,BONA JAYA.AP,44840,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,44840,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,44840,NATURALLE FISH OIL 1000MG (BTL/60S),20
SALES,BINTANG FARMA. CV,44840,NATURALLE VIT E 250IU (BTL/30S),24
SALES,TANJUNG SARI.Ap,44844,CHAMPS EMULSION (BTL/200ML),4
SALES,SAUDARA JAYA.Ap,44845,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA JAYA.Ap,44845,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA JAYA.Ap,44845,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,44845,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,44846,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44846,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,44846,NATURALLE GARLIC OIL 3000MG (BTL/100S),21
SALES,BONA JAYA.AP,44846,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,BONA 1. AP,44846,CHAMPS EMULSION (BTL/200ML),6
SALES,BONA 1. AP,44846,CHAMPS EMULSION (BTL/350ML),4
SALES,ANUGRAH PERSADA.Ap,44846,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,BINTANG FARMA. CV,44846,CHAMPS EMULSION (BTL/200ML),24
SALES,BINTANG FARMA. CV,44846,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BINTANG FARMA. CV,44846,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,GAMMA. AP,44847,CHAMPS EMULSION (BTL/200ML),4
SALES,RIDHO.Ap,44847,CHAMPS EMULSION (BTL/200ML),4
RETUR,AL-KAFFAH MART,44849,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),-4
SALES,KURNIA FARMA.Ap,44849,CHAMPS EMULSION (BTL/200ML),2
SALES,KURNIA FARMA.Ap,44849,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),1
SALES,KURNIA FARMA.Ap,44849,CHAMPS VIT C 100MG (BTL/30),1
SALES,OK.Swalayan,44849,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),3
SALES,OKE SUPERMARKET,44849,CHAMPS VIT C 100MG (BTL/30),3
SALES,YAMIN.Ap,44851,CHAMPS EMULSION (BTL/200ML),1
SALES,GLUGUR JAYA.Ap,44851,MAXITON SOFT CAP (BTL/30S),1
SALES,TERANG FARMA.Ap,44851,CHAMPS VIT C 100MG (BTL/30),10
SALES,RIZKI.TO,44851,MAXITON SOFT CAP (BTL/30S),4
SALES,KASIH.Ap,44852,MAXITON SOFT CAP (BTL/30S),4
SALES,TERANG FARMA.Ap,44852,CHAMPS EMULSION (BTL/200ML),4
SALES,GOMOS. AP,44853,MAXITON SOFT CAP (BTL/30S),4
SALES,JASA FARMA.Ap,44853,MAXITON SOFT CAP (BTL/30S),2
SALES,KOTA PINANG.Ap,44853,CHAMPS EMULSION (BTL/200ML),4
SALES,KOTA PINANG.Ap,44853,CHAMPS EMULSION (BTL/350ML),4
SALES,KARYA BUDI.Ap,44853,CHAMPS EMULSION (BTL/200ML),7
SALES,KARYA BUDI.Ap,44853,CHAMPS EMULSION (BTL/350ML),7
SALES,TRYA.TO,44854,MAXITON SOFT CAP (BTL/30S),4
SALES,BUDIMAN JAYA.TO,44854,CHAMPS EMULSION (BTL/200ML),4
SALES,BUDIMAN JAYA.TO,44854,CHAMPS EMULSION (BTL/350ML),4
SALES,MEDAN.Ap,44854,MAXITON SOFT CAP (BTL/30S),4
SALES,VITA JAYA FARMA.Ap,44854,MAXITON SOFT CAP (BTL/30S),2
SALES,RIZKY FARMA.Ap,44855,CHAMPS EMULSION (BTL/200ML),4
SALES,RIZKY FARMA.Ap,44855,MAXITON SOFT CAP (BTL/30S),1
SALES,SEHAT FARMA. AP,44855,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,44855,NATURALLE FISH OIL 1000MG (BTL/60S),2
SALES,ROMERO.Ap,44860,MAXITON SOFT CAP (BTL/30S),4
SALES,DETTY.Ap,44860,CHAMPS EMULSION (BTL/200ML),12
SALES,PHALMA AGUNG.Ap,44861,CHAMPS EMULSION (BTL/200ML),12
SALES,AGUNG.TO,44861,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,AGUNG.TO,44861,NATURALLE VIT E 250IU (BTL/30S),36
SALES,BINTANG FARMA. CV,44861,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
RETUR,JAYA ANUGRAH SUKSES ABADI.PT (MANHATTAN),44862,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),-49
SALES,VITA SARI.Ap,44863,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,44863,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,44863,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,44863,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,VITA SARI.Ap,44863,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,VITA SARI.Ap,44863,CHAMPS EMULSION (BTL/350ML),45
SALES,BONA JAYA.AP,44863,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,44863,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BONA JAYA.AP,44863,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,BONA JAYA.AP,44863,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,MANJUR.Ap,44865,CHAMPS EMULSION (BTL/200ML),4
SALES,BONA JAYA.AP,44865,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,AGUNG.TO,44865,MAXITON SOFT CAP (BTL/30S),50
SALES,AGUNG.TO,44865,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,44865,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,VITA SARI.Ap,44865,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),72
RETUR,PT. MENARA ANUGERAH SENTOSA,44868,NATURALLE BETA CAROTENE 6MG (BTL/30S),-41
SALES,ANDA.TO,44867,MAXITON SOFT CAP (BTL/30S),12
SALES,BONA 1. AP,44872,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,SAUDARA JAYA.Ap,44874,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA JAYA.Ap,44874,MAXITON SOFT CAP (BTL/30S),12
SALES,SAUDARA JAYA.Ap,44874,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,PT. KALIMAS GLOBAL ASIA,44875,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,PT. KALIMAS GLOBAL ASIA,44875,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,44875,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,44877,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BINTANG FARMA. CV,44877,NATURALLE KACIP FATIMAH PLUS (BTL/60),4
SALES,BONA JAYA.AP,44877,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44877,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,44877,NATURALLE VIT E 250IU (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,44877,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,44877,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,BONA JAYA.AP,44879,NATURALLE BETA CAROTENE 6MG (BTL/30S),19
SALES,BINTANG FARMA. CV,44880,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,44880,MAXITON SOFT CAP (BTL/30S),24
SALES,RAYA IV.Ap,44881,CHAMPS VIT C 100MG (BTL/30),26
SALES,BONA JAYA.AP,44881,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BINTANG FARMA. CV,44881,CHAMPS VIT C 100MG (BTL/30),48
SALES,KARYA RAYA.Ap,44881,MAXITON SOFT CAP (BTL/30S),2
SALES,DAMAI SEJAHTERA.Ap,44881,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,44882,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA 1. AP,44882,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,BONA 1. AP,44882,CHAMPS VIT C 100MG (BTL/30),4
SALES,KARYAWAN  JUNAIDI,44884,MAXITON SOFT CAP (BTL/30S),1
SALES,AGUNG.TO,44884,CHAMPS VIT C 100MG (BTL/30),24
SALES,KALIMAS.Ap,44886,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,KALIMAS.Ap,44886,NATURALLE TONGKAT ALI PLUS (BTL/60),3
SALES,RAYA VI.Ap,44887,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),4
SALES,RAYA VI.Ap,44887,CHAMPS VIT C 100MG (BTL/30),4
SALES,VITA JAYA FARMA.Ap,44888,MAXITON SOFT CAP (BTL/30S),4
SALES,PT. KALIMAS GLOBAL ASIA,44888,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,VITA SARI.Ap,44889,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,44889,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,VITA SARI.Ap,44889,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,SINAR BINTANG.Ap,44889,CHAMPS VIT C 100MG (BTL/30),7
SALES,SINAR BINTANG.Ap,44889,MAXITON SOFT CAP (BTL/30S),2
SALES,DETTY.Ap,44889,NATURALLE VIT E 250IU (BTL/30S),2
SALES,BONA 1. AP,44890,MAXITON SOFT CAP (BTL/30S),3
SALES,KASIH AGAPE.Ap,44890,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,RAYA JAYA.Ap,44891,CHAMPS VIT C 100MG (BTL/30),6
SALES,SARI GUNUNG.Ap,44891,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,BERSAMA.TO,44891,MAXITON SOFT CAP (BTL/30S),4
SALES,SMARCO MANDIRI SUKSES.PT,44891,CHAMPS VIT C 100MG (BTL/30),3
SALES,PT. KALIMAS GLOBAL ASIA,44893,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,44893,MAXITON SOFT CAP (BTL/30S),24
SALES,BONA JAYA.AP,44893,MAXITON SOFT CAP (BTL/30S),72
SALES,AGUNG.TO,44893,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,AGUNG.TO,44895,MAXITON SOFT CAP (BTL/30S),120
SALES,BONA JAYA.AP,44895,MAXITON SOFT CAP (BTL/30S),72
SALES,PT. KALIMAS GLOBAL ASIA,44895,NATURALLE FISH OIL 1000MG (BTL/60S),12
SALES,AGUNG.TO,44895,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,SARI GUNUNG.Ap,44895,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SARI GUNUNG.Ap,44895,CHAMPS VIT C 100MG (BTL/30),48
SALES,SARI GUNUNG.Ap,44895,MAXITON SOFT CAP (BTL/30S),36
SALES,SARI GUNUNG.Ap,44895,NATURALLE VIT E 250IU (BTL/30S),12
SALES,SARI GUNUNG.Ap,44895,NATURALLE TONGKAT ALI PLUS (BTL/60),24
SALES,SARI GUNUNG.Ap,44895,MAXITON SOFT CAP (BTL/30S),36
SALES,MITRA.Ap,44895,NATURALLE FISH OIL 1000MG (BTL/60S),1
SALES,AGUNG.TO,44895,NATURALLE VIT E 250IU (BTL/30S),34
SALES,AGUNG.TO,44895,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BONA JAYA.AP,44895,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44895,CHAMPS VIT C 100MG (BTL/30),24
SALES,BONA JAYA.AP,44895,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,44895,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,BONA JAYA.AP,44895,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,44895,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,BONA JAYA.AP,44895,NATURALLE TONGKAT ALI PLUS (BTL/60),4
SALES,SAUDARA BARU.Ap,44895,CHAMPS EMULSION (BTL/200ML),24
SALES,SAUDARA BARU.Ap,44895,CHAMPS EMULSION (BTL/350ML),24
SALES,SAUDARA BARU.Ap,44895,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,SAUDARA BARU.Ap,44895,CHAMPS VIT C 100MG (BTL/30),24
SALES,SAUDARA BARU.Ap,44895,MAXITON SOFT CAP (BTL/30S),24
SALES,SAUDARA BARU.Ap,44895,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),24
SALES,SAUDARA BARU.Ap,44895,NATURALLE KACIP FATIMAH PLUS (BTL/60),12
SALES,VITA SARI.Ap,44895,NATURALLE VIT E 250IU (BTL/30S),24
SALES,VITA SARI.Ap,44895,NATURALLE FISH OIL 1000MG (BTL/60S),24
RETUR,VITA JAYA FARMA.Ap,44900,MAXITON SOFT CAP (BTL/30S),-2
SALES,ARMA JAYA. AP,44902,MAXITON SOFT CAP (BTL/30S),3
SALES,AGUNG.TO,44902,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,44903,CHAMPS VIT C 100MG (BTL/30),24
SALES,SERASI.Ap,44903,CHAMPS VIT C 100MG (BTL/30),12
SALES,ANDA.TO,44903,MAXITON SOFT CAP (BTL/30S),12
SALES,PT. KALIMAS GLOBAL ASIA,44904,CHAMPS VIT C 100MG (BTL/30),24
SALES,PT. KALIMAS GLOBAL ASIA,44904,MAXITON SOFT CAP (BTL/30S),24
SALES,MEGAH TETAP SAKTI.PT,44905,NATURALLE TONGKAT ALI PLUS (BTL/60),6
SALES,EVA HUTAHAEAN.Bidan,44908,NATURALLE GARLIC OIL 3000MG (BTL/100S),24
SALES,AGUNG.TO,44908,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,SUMBER SEGAR LESTARI.CV (BRASTAGI RANTAU),44910,NATURALLE GARLIC OIL 3000MG (BTL/100S),3
SALES,PT. KALIMAS GLOBAL ASIA,44914,NATURALLE BETA CAROTENE 6MG (BTL/30S),36
SALES,PT. KALIMAS GLOBAL ASIA,44914,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,44914,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,44915,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44915,NATURALLE BETA CAROTENE 6MG (BTL/30S),24
SALES,BONA JAYA.AP,44915,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),12
SALES,BONA JAYA.AP,44915,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),24
SALES,KASIH.Ap,44915,MAXITON SOFT CAP (BTL/30S),4
SALES,MAJU.Ap,44915,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),12
SALES,MAJU.Ap,44915,CHAMPS VIT C 100MG (BTL/30),12
SALES,AGUNG.TO,44916,NATURALLE FISH OIL 1000MG (BTL/60S),36
SALES,BONA 1. AP,44918,CHAMPS VIT C 100MG (BTL/30),3
SALES,BONA 1. AP,44918,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),6
SALES,BONA 1. AP,44918,CHAMPS VIT C 100MG (BTL/30),6
RETUR,SINAR BARU.AP,44921,NATURALLE GARLIC OIL 3000MG (BTL/100S),-1
RETUR,SINAR BARU.AP,44921,NATURALLE VIT E 250IU (BTL/30S),-8
RETUR,KITA SEHAT.Ap,44921,CHAMPS EMULSION (BTL/200ML),-1
SALES,*** KARYAWAN ***,44921,CHAMPS VIT C 100MG (BTL/30),1
SALES,PT. KALIMAS GLOBAL ASIA,44921,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BUANA INDAH.Ap,44922,NATURALLE BETA CAROTENE 6MG (BTL/30S),3
SALES,PT. KALIMAS GLOBAL ASIA,44922,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,AGUNG.TO,44923,CHAMPS VIT C 100MG (BTL/30),24
SALES,AGUNG.TO,44923,NATURALLE GARLIC OIL 3000MG (BTL/100S),36
SALES,AGUNG.TO,44924,NATURALLE EPO PLUS FISH OIL 500MG(BTL/30S),36
SALES,BAZZAR DUOPHARMA MEDAN,44924,CHAMPS EMULSION (BTL/200ML),20
SALES,BAZZAR DUOPHARMA MEDAN,44924,CHAMPS EMULSION (BTL/350ML),7
SALES,VITA SARI.Ap,44925,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),72
SALES,VITA SARI.Ap,44925,CHAMPS VIT C 100MG (BTL/30),60
SALES,VITA SARI.Ap,44925,MAXITON SOFT CAP (BTL/30S),72
SALES,VITA SARI.Ap,44925,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),1
SALES,VITA SARI.Ap,44925,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),35
SALES,RAYA III.Ap,44925,MAXITON SOFT CAP (BTL/30S),2
SALES,PT. KALIMAS GLOBAL ASIA,44925,MAXITON SOFT CAP (BTL/30S),24
SALES,PT. KALIMAS GLOBAL ASIA,44925,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,AGUNG.TO,44925,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
SALES,BONA JAYA.AP,44925,NATURALLE VIT E 250IU (BTL/30S),24
SALES,BONA JAYA.AP,44925,NATURALLE FISH OIL 1000MG (BTL/60S),24
SALES,BONA JAYA.AP,44925,FLAVETTES VIT C WITH CALCIUM 1000 MG (BTL/30),36
RETUR,HARAPAN BARU. AP,44926,CHAMPS EMULSION (BTL/200ML),-4
SALES,AGUNG.TO,44926,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
SALES,BONA JAYA.AP,44926,CHAMPS MULTIVITAMIN PINNEAPLE (BTL/30),24
